,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
5126,276,0,7601,0,2685,8,1,2,2,1330
5127,387,0,6131,5,2482,1,0,2,1,1858
5128,355,1,4950,0,5840,4,1,0,1,1466
5129,301,1,5464,13,3429,6,2,1,1,2404
5130,112,0,2197,5,5058,8,1,2,2,3028
5131,360,0,4767,9,5233,6,2,1,1,2953
5132,36,1,3895,13,876,1,0,2,1,593
5133,309,1,3005,6,4730,7,1,1,1,1939
5134,319,1,4357,15,1538,8,1,2,2,1216
5135,322,1,3097,13,1831,0,1,2,3,1843
5136,378,0,2267,4,5575,2,2,0,1,2544
5137,378,0,1901,11,4115,8,1,2,2,1895
5138,322,0,0,6,5498,0,1,2,3,2275
5139,322,0,6293,0,69,0,1,2,3,860
5140,320,1,2620,6,2102,8,1,2,2,1408
5141,367,1,3619,5,2228,4,1,0,1,1897
5142,394,1,4417,10,3740,7,1,1,1,1242
5143,357,1,6412,3,2164,2,2,0,1,326
5144,322,0,6477,13,4689,0,1,2,3,3251
5145,387,0,1527,0,2607,7,1,1,1,2127
5146,140,1,3038,15,799,1,0,2,1,693
5147,309,0,0,13,591,6,2,1,1,732
5148,322,1,2441,13,878,0,2,0,0,98
5149,132,0,5080,14,1439,7,1,1,1,1211
5150,322,0,7870,4,648,0,2,0,0,75
5151,322,1,2794,13,144,0,1,2,3,699
5152,328,0,3035,13,4300,4,1,0,1,2029
5153,322,1,92,4,3088,0,1,2,3,2787
5154,341,1,7777,0,1842,3,1,2,0,198
5155,171,0,4120,8,4064,3,1,2,0,341
5156,351,0,5882,8,2257,5,1,1,1,1240
5157,312,1,179,13,5158,2,2,0,1,1436
5158,272,0,2036,9,1818,8,1,2,2,1248
5159,394,1,1088,6,2414,1,0,2,1,1119
5160,351,0,7294,13,5193,3,1,2,0,435
5161,402,1,6597,13,1658,6,2,1,1,1258
5162,322,0,6538,4,370,0,1,2,3,802
5163,322,0,4345,3,1335,0,1,2,3,1745
5164,25,1,7056,12,3846,2,2,0,1,2317
5165,412,1,0,15,3931,4,1,0,1,2151
5166,307,1,114,4,3223,5,1,1,1,1648
5167,394,1,5051,13,2192,7,1,1,1,631
5168,331,0,3805,8,21,4,1,0,1,275
5169,289,1,483,13,4430,6,2,1,1,1373
5170,321,1,5284,6,1461,4,1,0,1,1144
5171,359,0,5119,3,94,6,2,1,1,566
5172,295,1,7194,5,2908,1,0,2,1,1361
5173,402,1,5876,10,4117,7,1,1,1,1764
5174,207,0,1706,3,3585,8,1,2,2,2032
5175,400,0,2216,0,376,1,0,2,1,854
5176,91,0,4278,2,2822,7,1,1,1,1197
5177,322,1,4910,0,5866,0,1,2,3,3428
5178,317,0,5197,9,3842,8,1,2,2,1260
5179,312,1,6899,5,1176,3,1,2,0,238
5180,322,0,5375,9,4130,0,2,0,0,346
5181,286,0,6099,13,5362,6,2,1,1,2739
5182,372,1,1397,3,3099,7,1,1,1,1795
5183,165,1,1441,13,4457,8,1,2,2,1862
5184,383,0,3728,13,2918,6,2,1,1,1659
5185,322,1,4942,4,4600,0,1,2,3,3456
5186,376,1,2677,13,1563,4,1,0,1,2059
5187,322,1,7180,12,3154,0,1,2,3,1434
5188,122,1,3264,3,3379,8,1,2,2,1863
5189,164,0,7358,4,4855,1,0,2,1,2001
5190,357,0,4840,0,5602,8,1,2,2,2659
5191,356,0,6493,5,1015,7,1,1,1,1099
5192,289,0,3473,9,340,3,1,2,0,13
5193,322,1,2049,5,2989,0,1,2,3,3110
5194,322,1,2481,5,3624,0,1,2,3,2627
5195,322,0,4932,0,1354,0,1,2,3,1195
5196,295,1,7195,5,2839,6,2,1,1,2506
5197,391,0,7634,9,3889,4,1,0,1,2494
5198,262,0,4770,2,4011,8,1,2,2,502
5199,267,1,7198,4,5853,3,1,2,0,1111
5200,296,0,7203,10,1875,7,1,1,1,2062
5201,360,1,7567,13,3383,5,1,1,1,2604
5202,87,1,6696,13,42,7,1,1,1,374
5203,326,0,2293,9,465,1,0,2,1,545
5204,401,1,3783,5,3230,7,1,1,1,2425
5205,306,0,6301,6,4470,8,1,2,2,2499
5206,17,0,1868,8,73,1,0,2,1,374
5207,311,1,0,4,1356,2,2,0,1,1097
5208,368,1,131,10,972,8,1,2,2,1175
5209,322,0,1315,1,1828,0,1,2,3,1530
5210,373,0,5391,14,5835,1,0,2,1,2398
5211,54,0,5459,5,3386,6,2,1,1,1675
5212,322,0,6358,0,636,0,1,2,3,1105
5213,156,0,5461,5,3118,7,1,1,1,2310
5214,142,0,4012,4,2949,4,1,0,1,984
5215,85,0,0,5,803,7,1,1,1,853
5216,322,0,2240,9,2617,0,1,2,3,2050
5217,284,0,3094,9,5542,6,2,1,1,1042
5218,57,1,874,14,531,1,0,2,1,551
5219,289,0,1794,9,291,6,2,1,1,110
5220,338,0,2917,4,580,2,2,0,1,543
5221,314,0,6426,14,4768,1,0,2,1,2556
5222,117,1,5489,5,1950,5,1,1,1,1354
5223,322,1,492,6,5467,0,1,2,3,3491
5224,328,0,4799,13,4210,3,1,2,0,516
5225,322,0,1127,5,5881,0,1,2,3,3328
5226,387,0,6157,5,2543,7,1,1,1,462
5227,329,0,4276,5,3199,1,0,2,1,1648
5228,287,1,3060,5,849,7,1,1,1,774
5229,376,0,102,4,3826,2,2,0,1,2035
5230,222,0,5344,0,3176,7,1,1,1,1510
5231,322,0,5643,9,3609,0,1,2,3,1940
5232,328,1,2564,13,1402,4,1,0,1,647
5233,323,0,2927,9,1962,5,1,1,1,2548
5234,407,0,1592,9,967,5,1,1,1,1238
5235,326,0,7301,3,1044,5,1,1,1,1970
5236,361,0,2223,6,5722,5,1,1,1,3303
5237,360,0,4143,15,5158,5,1,1,1,2914
5238,320,0,0,13,2386,1,0,2,1,2283
5239,336,0,1260,0,1857,8,1,2,2,1530
5240,405,0,2097,9,212,6,2,1,1,1063
5241,226,0,2322,6,149,6,2,1,1,504
5242,392,0,2808,9,2770,4,1,0,1,901
5243,276,0,5224,9,431,7,1,1,1,762
5244,338,0,2309,3,5704,1,0,2,1,3099
5245,204,0,24,5,2514,4,1,0,1,2136
5246,371,0,4509,9,2244,2,2,0,1,1054
5247,362,0,885,14,3363,1,0,2,1,1381
5248,95,0,6700,3,5917,2,2,0,1,2531
5249,147,1,7510,1,42,8,1,2,2,622
5250,406,1,1885,4,4920,6,2,1,1,2485
5251,403,1,6077,3,1562,8,1,2,2,608
5252,322,0,5135,13,4479,0,2,0,0,966
5253,359,0,5299,1,4066,8,1,2,2,3167
5254,272,0,4603,8,5936,1,0,2,1,2640
5255,322,0,280,13,4935,0,1,2,3,2746
5256,322,0,2479,0,522,0,1,2,3,1564
5257,387,0,2542,6,2137,7,1,1,1,1784
5258,409,0,1063,6,1912,1,0,2,1,1763
5259,384,1,5772,6,1228,1,0,2,1,1024
5260,386,0,5018,13,3593,6,2,1,1,2122
5261,291,1,4293,6,2344,6,2,1,1,733
5262,349,1,5490,6,5040,4,1,0,1,3277
5263,322,1,1737,13,4452,0,1,2,3,1611
5264,143,0,75,0,468,1,0,2,1,925
5265,322,0,1200,9,1846,0,1,2,3,2039
5266,322,1,4528,4,728,0,1,2,3,1622
5267,322,0,2607,7,2699,0,1,2,3,873
5268,288,0,0,7,4457,7,1,1,1,1116
5269,390,1,5900,5,484,8,1,2,2,572
5270,405,0,7136,9,144,2,2,0,1,171
5271,399,0,4341,8,2620,5,1,1,1,1660
5272,411,0,1761,9,3050,7,1,1,1,1200
5273,322,0,4505,13,2821,0,1,2,3,2326
5274,349,1,4498,13,5811,1,0,2,1,3117
5275,397,0,1567,9,1699,1,0,2,1,1474
5276,362,1,703,5,1652,2,2,0,1,1609
5277,381,0,1162,6,1625,6,2,1,1,1125
5278,295,0,2910,13,288,8,1,2,2,784
5279,99,1,2249,1,3462,2,2,0,1,1894
5280,359,0,6987,3,1554,5,1,1,1,1190
5281,322,0,5570,8,3444,0,1,2,3,3249
5282,317,0,1859,3,1008,8,1,2,2,571
5283,365,1,5177,6,1767,6,2,1,1,1259
5284,322,1,7087,0,4742,0,2,0,0,377
5285,367,0,2461,4,2062,3,1,2,0,217
5286,322,0,2492,0,1043,0,1,2,3,2051
5287,306,0,7862,0,3501,3,1,2,0,721
5288,309,1,19,6,3769,1,0,2,1,1810
5289,280,1,3290,5,607,2,2,0,1,699
5290,322,0,7435,9,3542,0,2,0,0,308
5291,389,0,5638,7,2689,2,2,0,1,2633
5292,210,1,1860,1,5598,2,2,0,1,3345
5293,391,0,4516,9,273,2,2,0,1,646
5294,322,0,1686,4,3268,0,1,2,3,927
5295,322,0,945,9,345,0,1,2,3,698
5296,322,0,1655,0,3180,0,1,2,3,2261
5297,84,0,6580,6,415,4,1,0,1,608
5298,396,0,1405,8,3250,7,1,1,1,2110
5299,322,1,4069,6,2786,0,1,2,3,2950
5300,371,1,4847,6,4861,2,2,0,1,2444
5301,322,0,627,13,3224,0,1,2,3,803
5302,322,0,3974,13,2208,0,1,2,3,2788
5303,253,0,3500,8,2667,1,0,2,1,593
5304,118,0,6155,9,1235,6,2,1,1,2262
5305,363,0,2666,9,2303,4,1,0,1,1962
5306,399,0,3083,4,1395,6,2,1,1,915
5307,398,0,358,6,4492,1,0,2,1,2561
5308,132,0,5063,14,1453,5,1,1,1,592
5309,266,0,2754,5,622,8,1,2,2,554
5310,223,0,3959,7,2224,3,1,2,0,85
5311,113,0,2353,1,5017,5,1,1,1,1538
5312,267,1,5495,4,5887,6,2,1,1,1461
5313,323,0,0,10,2014,2,2,0,1,682
5314,348,0,7304,15,1995,4,1,0,1,682
5315,354,0,5872,14,4708,7,1,1,1,3429
5316,340,0,739,8,2073,4,1,0,1,1416
5317,322,0,0,8,1776,0,1,2,3,2423
5318,46,0,5305,0,111,5,1,1,1,510
5319,228,1,2339,0,2961,1,0,2,1,1302
5320,69,0,6044,6,626,6,2,1,1,888
5321,341,1,6799,0,1889,6,2,1,1,198
5322,349,0,3817,6,5032,2,2,0,1,3268
5323,373,0,2480,14,3642,8,1,2,2,2333
5324,326,0,5951,9,407,1,0,2,1,644
5325,322,1,1843,13,5075,0,1,2,3,3282
5326,325,0,6247,6,5306,5,1,1,1,2628
5327,209,0,530,0,1177,6,2,1,1,1123
5328,304,1,2063,5,3012,2,2,0,1,2208
5329,279,0,6071,0,3017,2,2,0,1,2760
5330,362,0,6171,3,1798,3,1,2,0,383
5331,343,0,7542,6,457,6,2,1,1,674
5332,322,0,170,5,1835,0,2,0,0,69
5333,135,1,7013,10,4320,8,1,2,2,2667
5334,377,0,0,6,2267,5,1,1,1,2037
5335,361,1,0,5,65,7,1,1,1,328
5336,345,0,2119,8,5367,7,1,1,1,2223
5337,318,0,61,11,2593,4,1,0,1,1045
5338,322,0,7111,11,96,0,2,0,0,78
5339,385,0,1434,10,1384,5,1,1,1,793
5340,318,0,616,5,4890,7,1,1,1,3017
5341,361,1,7372,5,4,6,2,1,1,883
5342,406,1,1902,4,4925,8,1,2,2,1909
5343,376,0,4870,9,5210,4,1,0,1,2294
5344,322,1,7174,5,72,0,2,0,0,111
5345,61,0,3019,6,3063,5,1,1,1,2223
5346,331,0,5780,14,4526,4,1,0,1,2079
5347,325,0,6614,13,294,6,2,1,1,647
5348,332,0,6498,13,4629,6,2,1,1,1901
5349,291,1,3145,0,84,6,2,1,1,275
5350,348,0,4018,13,352,4,1,0,1,628
5351,322,0,197,9,4082,0,1,2,3,3326
5352,322,1,5511,13,2476,0,1,2,3,1938
5353,364,0,6395,6,4770,3,1,2,0,720
5354,322,0,7740,0,640,0,2,0,0,268
5355,139,0,5405,13,2082,6,2,1,1,938
5356,401,1,3761,6,4614,1,0,2,1,989
5357,396,0,5787,9,5686,8,1,2,2,3088
5358,364,1,4214,6,5110,1,0,2,1,2756
5359,328,0,5703,9,3522,4,1,0,1,2694
5360,323,1,7331,6,5398,8,1,2,2,2862
5361,341,1,5887,13,3550,4,1,0,1,1403
5362,378,0,4976,0,2144,5,1,1,1,873
5363,336,0,1258,0,1885,5,1,1,1,1192
5364,322,0,6416,5,1539,0,1,2,3,2608
5365,292,1,3396,5,5839,2,2,0,1,2904
5366,295,0,7768,3,2128,3,1,2,0,80
5367,383,0,3077,7,3955,8,1,2,2,1942
5368,88,0,7099,5,245,3,1,2,0,10
5369,54,0,0,5,3344,2,2,0,1,1569
5370,128,0,1169,10,2983,1,0,2,1,2006
5371,405,0,7109,15,1430,8,1,2,2,1189
5372,346,0,6960,10,4521,3,1,2,0,183
5373,378,0,524,6,3485,4,1,0,1,2575
5374,386,1,7853,10,489,3,1,2,0,17
5375,321,0,1956,6,1914,5,1,1,1,1200
5376,390,1,4399,6,4379,6,2,1,1,3071
5377,223,1,2069,14,2611,8,1,2,2,858
5378,274,0,180,11,4941,2,2,0,1,922
5379,280,0,6436,5,780,8,1,2,2,814
5380,322,0,6299,13,3373,0,1,2,3,2039
5381,60,0,5727,9,2742,5,1,1,1,2083
5382,322,1,0,1,1247,0,1,2,3,2188
5383,330,1,532,3,4832,4,1,0,1,3202
5384,323,1,4966,5,4460,6,2,1,1,2654
5385,318,1,2973,10,4210,8,1,2,2,2140
5386,322,1,6921,5,4521,0,2,0,0,183
5387,409,0,2071,0,4161,8,1,2,2,1677
5388,383,0,0,5,5114,8,1,2,2,2995
5389,308,1,4485,5,5804,5,1,1,1,2088
5390,376,0,856,8,5369,5,1,1,1,3270
5391,54,1,1873,5,1809,8,1,2,2,1540
5392,322,1,6911,0,5897,0,2,0,0,720
5393,413,0,212,10,4317,5,1,1,1,353
5394,402,1,6599,13,1561,2,2,0,1,1446
5395,291,1,4291,6,2226,1,0,2,1,1397
5396,366,0,6973,7,3857,8,1,2,2,1725
5397,322,1,7464,6,882,0,2,0,0,31
5398,138,0,1136,5,5868,5,1,1,1,2517
5399,204,0,0,5,2499,2,2,0,1,2061
5400,355,0,0,14,253,7,1,1,1,604
5401,322,1,4532,4,2466,0,1,2,3,931
5402,320,1,7702,0,1090,5,1,1,1,1167
5403,322,1,3282,13,1621,0,1,2,3,1957
5404,322,1,5978,6,5134,0,2,0,0,426
5405,222,0,511,8,4286,5,1,1,1,2140
5406,110,0,2902,13,1491,5,1,1,1,1348
5407,99,1,2247,1,3420,1,0,2,1,1286
5408,331,0,4784,9,3549,8,1,2,2,1508
5409,124,0,2440,9,5186,6,2,1,1,2609
5410,291,1,4302,6,2318,5,1,1,1,1771
5411,339,1,2244,0,1676,8,1,2,2,632
5412,394,0,1511,6,3792,7,1,1,1,2529
5413,284,0,660,4,5603,1,0,2,1,3320
5414,322,0,3394,0,3189,0,2,0,0,127
5415,6,1,2545,4,2655,8,1,2,2,2498
5416,322,1,569,10,5572,0,1,2,3,3349
5417,341,1,4056,6,3837,7,1,1,1,1603
5418,354,0,5840,14,4708,6,2,1,1,2916
5419,411,0,1747,9,2963,2,2,0,1,774
5420,322,0,2660,9,2719,0,1,2,3,2272
5421,395,0,5327,3,4054,6,2,1,1,1673
5422,63,0,1185,4,4094,1,0,2,1,2879
5423,407,0,7521,3,4250,5,1,1,1,1937
5424,365,0,4835,3,4853,2,2,0,1,1878
5425,322,1,253,13,4343,0,1,2,3,3089
5426,371,1,4863,6,4819,8,1,2,2,2702
5427,322,1,7511,4,313,0,2,0,0,13
5428,20,1,1335,1,1595,5,1,1,1,1783
5429,336,1,2892,13,631,6,2,1,1,960
5430,178,0,3832,4,4708,5,1,1,1,1290
5431,322,0,6579,3,1599,0,1,2,3,2128
5432,368,1,108,3,1876,6,2,1,1,2089
5433,284,1,474,13,4753,7,1,1,1,2377
5434,351,0,0,10,5717,3,1,2,0,1082
5435,243,0,2099,8,2973,7,1,1,1,1659
5436,386,1,7557,10,436,7,1,1,1,698
5437,322,0,1293,9,285,0,1,2,3,287
5438,288,1,0,3,1117,2,2,0,1,901
5439,348,1,3776,3,818,7,1,1,1,1294
5440,95,0,6706,3,5904,5,1,1,1,2412
5441,385,0,1442,10,1378,8,1,2,2,1369
5442,114,1,6609,0,326,6,2,1,1,513
5443,338,0,2383,14,256,4,1,0,1,143
5444,322,0,0,7,3865,0,1,2,3,3282
5445,331,1,7778,15,1693,3,1,2,0,65
5446,376,1,2684,13,1670,8,1,2,2,626
5447,399,0,3737,12,4783,7,1,1,1,2849
5448,322,1,3877,3,4315,0,2,0,0,1101
5449,199,1,7421,0,114,6,2,1,1,426
5450,322,1,7684,13,3898,0,2,0,0,768
5451,244,0,6460,6,1546,5,1,1,1,972
5452,164,0,590,3,1411,5,1,1,1,1697
5453,322,0,6976,0,4150,0,2,0,0,166
5454,382,0,4029,9,5052,8,1,2,2,2225
5455,284,0,4883,9,5531,3,1,2,0,856
5456,322,0,1973,0,1518,0,1,2,3,882
5457,413,0,1348,9,3024,5,1,1,1,1307
5458,247,1,5535,13,2533,7,1,1,1,1691
5459,314,0,2581,8,4070,3,1,2,0,653
5460,322,0,3424,6,3154,0,1,2,3,2172
5461,322,0,7732,11,2104,0,2,0,0,212
5462,365,0,2444,9,4187,1,0,2,1,2306
5463,322,1,0,6,5576,6,2,1,1,3345
5464,322,1,5097,13,3857,0,1,2,3,2413
5465,322,0,7342,8,3431,0,2,0,0,308
5466,322,1,1153,1,1921,0,1,2,3,2282
5467,355,1,7333,13,3152,1,0,2,1,2639
5468,373,0,4798,3,1039,7,1,1,1,708
5469,375,0,1508,13,5667,7,1,1,1,2573
5470,360,1,4385,4,1084,8,1,2,2,1431
5471,395,0,493,9,624,4,1,0,1,1193
5472,282,0,4195,4,3130,8,1,2,2,1434
5473,383,0,4957,13,4934,1,0,2,1,2587
5474,235,0,4756,7,5616,7,1,1,1,3381
5475,291,0,1308,8,2232,1,0,2,1,1630
5476,322,0,4449,10,929,0,2,0,0,187
5477,153,1,1011,3,1483,5,1,1,1,867
5478,376,0,2876,14,3611,7,1,1,1,2242
5479,326,1,3143,14,3951,7,1,1,1,2789
5480,252,1,4884,6,4374,5,1,1,1,2466
5481,318,0,1788,9,2253,5,1,1,1,910
5482,296,0,0,8,3361,1,0,2,1,2067
5483,91,0,4274,2,2819,8,1,2,2,496
5484,366,0,6085,6,2309,8,1,2,2,1005
5485,322,0,6749,5,2525,0,2,0,0,93
5486,300,0,3423,11,3712,7,1,1,1,2627
5487,396,0,1395,8,3253,2,2,0,1,1149
5488,360,1,6201,0,4202,2,2,0,1,936
5489,261,0,16,5,1716,5,1,1,1,566
5490,403,1,6068,3,1512,5,1,1,1,1101
5491,322,0,4138,9,2771,0,1,2,3,1280
5492,17,1,1798,13,1922,7,1,1,1,1779
5493,2,0,0,7,3940,2,2,0,1,1037
5494,322,0,0,6,5278,0,1,2,3,3372
5495,310,0,192,8,504,8,1,2,2,706
5496,377,0,6461,13,4367,6,2,1,1,2150
5497,380,0,604,8,3506,6,2,1,1,2632
5498,397,1,810,10,1904,8,1,2,2,301
5499,58,1,5874,4,301,7,1,1,1,689
5500,322,0,7608,6,5082,0,1,2,3,3481
5501,300,0,3410,11,3651,5,1,1,1,1335
5502,346,0,909,8,4593,6,2,1,1,2607
5503,349,0,4987,0,1426,5,1,1,1,1319
5504,331,1,0,4,750,4,1,0,1,653
5505,367,0,1154,4,2205,7,1,1,1,2355
5506,330,0,0,1,5008,8,1,2,2,2318
5507,295,0,0,13,3105,3,1,2,0,674
5508,357,0,3864,8,3314,5,1,1,1,1936
5509,328,0,4175,5,4157,3,1,2,0,168
5510,328,0,1191,6,3532,2,2,0,1,1303
5511,317,0,2751,6,4158,1,0,2,1,2897
5512,324,0,4632,15,5869,7,1,1,1,2111
5513,322,0,3088,9,801,0,1,2,3,1700
5514,6,1,2523,4,2628,2,2,0,1,2600
5515,388,0,3577,8,1937,2,2,0,1,1589
5516,180,1,7108,15,3854,1,0,2,1,2303
5517,288,1,6906,5,5208,6,2,1,1,2703
5518,367,1,4151,0,1745,8,1,2,2,1865
5519,20,1,2890,0,3701,8,1,2,2,1760
5520,356,1,2338,13,2179,2,2,0,1,2340
5521,333,1,5211,5,5803,1,0,2,1,2612
5522,325,0,6626,13,307,5,1,1,1,647
5523,322,0,5488,6,2089,6,2,1,1,616
5524,322,0,6970,6,1545,0,2,0,0,182
5525,378,0,4808,12,63,6,2,1,1,747
5526,346,1,4811,1,2123,3,1,2,0,320
5527,383,0,4897,13,2642,1,0,2,1,1802
5528,343,0,6578,9,5841,3,1,2,0,495
5529,365,1,6297,2,4207,3,1,2,0,939
5530,388,0,3598,8,1937,8,1,2,2,1374
5531,298,0,865,14,4440,6,2,1,1,1721
5532,354,0,4809,14,1468,4,1,0,1,1949
5533,337,0,4497,13,4733,5,1,1,1,1693
5534,224,0,1998,8,5401,3,1,2,0,661
5535,318,1,6910,6,4499,8,1,2,2,2561
5536,322,0,0,1,1340,0,1,2,3,1466
5537,262,0,6149,4,247,2,2,0,1,636
5538,336,1,1810,4,3039,4,1,0,1,1098
5539,382,1,346,6,718,5,1,1,1,1177
5540,379,0,3594,13,2538,2,2,0,1,767
5541,371,0,4514,9,2274,4,1,0,1,1881
5542,291,1,1391,10,5570,3,1,2,0,683
5543,289,0,5410,0,1918,4,1,0,1,922
5544,331,0,6612,9,3577,3,1,2,0,139
5545,375,0,5916,14,3905,5,1,1,1,2774
5546,322,0,1278,3,2284,0,1,2,3,1553
5547,206,0,654,13,3635,7,1,1,1,1432
5548,322,0,147,5,1632,0,1,2,3,2153
5549,46,0,4746,5,2427,1,0,2,1,1363
5550,337,0,5530,4,5256,7,1,1,1,3427
5551,407,0,7530,3,4297,8,1,2,2,1345
5552,299,0,275,1,298,8,1,2,2,149
5553,284,0,3096,9,5500,4,1,0,1,1861
5554,322,1,2865,6,2507,7,1,1,1,1137
5555,243,1,3756,1,2770,2,2,0,1,1276
5556,399,0,7614,6,5076,1,0,2,1,1570
5557,300,0,1279,6,699,8,1,2,2,525
5558,272,0,4608,8,5935,6,2,1,1,3335
5559,293,0,3190,5,2835,6,2,1,1,1721
5560,403,1,4981,4,4696,2,2,0,1,2019
5561,356,1,5974,4,892,7,1,1,1,1098
5562,321,1,4829,3,1323,2,2,0,1,1342
5563,5,0,5719,1,2380,7,1,1,1,348
5564,130,0,2595,4,903,6,2,1,1,683
5565,348,1,5105,10,5397,5,1,1,1,2461
5566,232,0,4736,7,156,5,1,1,1,859
5567,194,1,2578,6,1881,5,1,1,1,828
5568,302,0,5322,4,4551,1,0,2,1,1883
5569,100,0,4431,7,5823,2,2,0,1,2711
5570,233,1,3267,0,2113,1,0,2,1,2585
5571,312,1,5046,5,3892,2,2,0,1,1927
5572,308,1,4484,5,5747,4,1,0,1,1781
5573,186,0,7695,9,78,8,1,2,2,35
5574,268,1,4577,6,4726,6,2,1,1,2035
5575,109,1,6683,13,1380,5,1,1,1,788
5576,387,0,3229,8,3321,7,1,1,1,1356
5577,379,1,1045,10,5836,7,1,1,1,3244
5578,322,0,5090,13,2684,0,2,0,0,477
5579,191,0,1764,9,2574,7,1,1,1,1132
5580,396,1,6787,13,3749,1,0,2,1,2521
5581,387,1,5663,10,4237,6,2,1,1,2580
5582,322,1,5269,6,2520,0,2,0,0,357
5583,330,1,529,3,4837,2,2,0,1,2444
5584,20,1,2874,0,3584,4,1,0,1,3027
5585,267,1,5517,4,5831,8,1,2,2,1461
5586,406,0,3168,8,3186,5,1,1,1,795
5587,342,0,7249,14,486,4,1,0,1,1045
5588,59,0,2284,3,4053,5,1,1,1,2090
5589,115,1,6248,4,1639,5,1,1,1,835
5590,367,0,1152,4,2076,8,1,2,2,870
5591,331,0,3824,8,49,7,1,1,1,309
5592,236,1,1924,3,5251,1,0,2,1,2408
5593,187,0,4694,6,4598,8,1,2,2,3197
5594,378,1,1819,6,2851,7,1,1,1,963
5595,9,0,3214,0,4794,8,1,2,2,2926
5596,224,1,5584,13,3158,5,1,1,1,2007
5597,407,1,3315,4,4959,1,0,2,1,2175
5598,312,1,5043,5,3818,6,2,1,1,1486
5599,322,0,7657,13,2902,0,2,0,0,409
5600,394,1,824,13,2112,2,2,0,1,1280
5601,403,1,836,6,5076,1,0,2,1,2237
5602,308,1,4468,5,5785,1,0,2,1,3047
5603,307,1,7152,13,3814,3,1,2,0,152
5604,322,0,1234,11,2026,0,2,0,0,206
5605,387,1,4681,5,5227,8,1,2,2,1312
5606,322,0,844,7,3132,0,2,0,0,426
5607,54,0,5469,5,3293,7,1,1,1,2521
5608,409,0,6600,13,4690,4,1,0,1,1280
5609,224,1,0,14,4270,7,1,1,1,1829
5610,376,1,3660,15,445,5,1,1,1,565
5611,382,1,4455,6,5594,5,1,1,1,2737
5612,322,0,2539,6,2079,0,2,0,0,322
5613,406,1,3355,6,4354,2,2,0,1,2625
5614,355,0,6082,13,2944,1,0,2,1,1288
5615,354,1,3803,10,3080,1,0,2,1,1809
5616,291,1,4300,6,2334,4,1,0,1,2048
5617,313,1,4053,0,3876,7,1,1,1,1158
5618,364,0,426,11,1900,7,1,1,1,922
5619,322,0,748,14,4731,0,1,2,3,3466
5620,387,0,5587,13,5731,7,1,1,1,3103
5621,365,0,1700,13,1498,2,2,0,1,1640
5622,32,0,572,5,1221,2,2,0,1,996
5623,289,0,2364,13,5446,7,1,1,1,2503
5624,322,1,4810,13,590,0,2,0,0,23
5625,274,0,184,11,4903,8,1,2,2,2495
5626,356,0,7565,6,2236,5,1,1,1,1446
5627,368,1,1362,14,143,4,1,0,1,550
5628,314,0,1194,8,4050,1,0,2,1,2190
5629,288,1,0,5,5262,1,0,2,1,3193
5630,272,1,4594,2,690,5,1,1,1,372
5631,295,0,3556,1,46,5,1,1,1,419
5632,349,0,5806,0,3528,6,2,1,1,2089
5633,326,1,3115,14,4022,6,2,1,1,1041
5634,322,0,7769,3,1475,0,2,0,0,444
5635,322,0,1400,8,3003,0,1,2,3,2509
5636,296,0,7735,8,3416,3,1,2,0,305
5637,132,0,5073,14,1477,8,1,2,2,939
5638,368,0,3124,13,4391,1,0,2,1,1851
5639,322,1,2560,4,1657,0,1,2,3,852
5640,322,1,7709,4,5049,0,2,0,0,423
5641,54,0,5457,5,3304,1,0,2,1,1675
5642,322,1,7356,6,3040,0,1,2,3,3242
5643,389,0,7093,3,3788,6,2,1,1,1475
5644,360,0,0,9,5212,2,2,0,1,1317
5645,311,0,561,15,3879,1,0,2,1,1624
5646,157,0,1572,13,2081,5,1,1,1,1029
5647,367,0,4640,4,5015,2,2,0,1,3050
5648,292,1,1732,3,2279,4,1,0,1,1077
5649,322,0,383,10,143,0,1,2,3,885
5650,262,0,0,2,4110,2,2,0,1,1046
5651,204,0,23,5,2486,6,2,1,1,1132
5652,184,1,0,13,265,5,1,1,1,763
5653,342,0,1428,9,4801,5,1,1,1,2556
5654,322,1,1621,3,3518,0,1,2,3,2442
5655,212,0,6317,13,3384,5,1,1,1,1044
5656,60,0,5716,9,2726,2,2,0,1,487
5657,134,0,2795,3,1193,5,1,1,1,738
5658,294,0,3245,7,839,2,2,0,1,1076
5659,391,0,5884,6,5290,7,1,1,1,3104
5660,340,0,5230,0,1129,8,1,2,2,1079
5661,312,0,779,3,4063,5,1,1,1,1421
5662,357,0,3854,8,3257,6,2,1,1,921
5663,315,0,6912,4,1638,6,2,1,1,1002
5664,375,0,1498,13,5663,4,1,0,1,3029
5665,322,1,0,6,4434,0,1,2,3,2906
5666,233,1,3271,0,2015,2,2,0,1,2157
5667,321,0,4703,15,2633,4,1,0,1,1904
5668,325,0,0,15,5684,6,2,1,1,1904
5669,355,1,5453,5,469,7,1,1,1,858
5670,322,0,7002,3,172,0,2,0,0,6
5671,322,0,232,9,3618,0,2,0,0,740
5672,306,0,3101,13,3958,6,2,1,1,2660
5673,340,1,5640,5,5260,2,2,0,1,2304
5674,374,0,965,11,1091,2,2,0,1,1088
